Day,Ad name,Campaign name,Campaign ID,Platform,Age,Gender,Impression device,Amount Spent,Clicks,CPC-cost per link click,"CPM-cost per 1,000 impressions",Video average play time,Impressions,Reach,Frequency
1/28/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,18-24,unknown,iphone,15.17,17,1.01,30.4,11,499,480,1.04
1/28/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,35-44,unknown,other,0.03,0,0,30,6,1,1,1
1/28/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,unknown,android_smartphone,275.87,672,2.01,35.5,5,7771,7024,1.11
1/28/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_25-54_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,25-34,male,android_smartphone,6.32,4,3.16,32.24,71,196,196,1
1/28/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Video_WOMENS BRAINSV1_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,male,android_tablet,7.58,21,1.52,36.98,4,205,200,1.03
1/28/2023,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Video_WOMENS BRAINSV1_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,unknown,android_tablet,0.21,0,0,42,16,5,4,1.25
1/28/2023,Presents_Evergreen_Registrations_Interests_All_National_Dual_Video_WOMENS BRAINSV1_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,male,desktop,25.90,22,2.59,30.87,1,839,712,1.18
1/28/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Video_WOMENS BRAINSV2_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,male,desktop,0.75,0,0,7.5,6,100,88,1.14
1/28/2023,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Video_WOMENS BRAINSV2_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,female,ipad,26.62,71,1.57,31.77,4,838,720,1.16
1/28/2023,Presents_Evergreen_Registrations_Interests_All_National_Dual_Video_WOMENS BRAINSV2_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,unknown,ipad,1.66,2,1.66,32.55,6,51,51,1
1/28/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Static_WOMENS BRAINSV3_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,female,iphone,293.35,673,2.05,34.16,3,8587,7676,1.12
1/28/2023,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Static_WOMENS BRAINSV3_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,female,iphone,19.97,10,2.22,25.06,6,797,780,1.02
1/28/2023,Presents_Evergreen_Registrations_Interests_All_National_Dual_Static_WOMENS BRAINSV3_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,female,ipod,0.10,1,0,20,6,5,5,1
1/28/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,other,0.28,0,0,20,4,14,14,1
1/29/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,android_smartphone,20.88,15,1.39,13.27,3,1573,1566,1
1/29/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,male,android_smartphone,0.20,0,0,14.29,10,14,13,1.08
1/29/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,female,android_tablet,0.01,0,0,10,3,1,1,1
1/29/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,65+,female,android_tablet,0.08,0,0,26.67,5,3,2,1.5
1/29/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,female,desktop,0.00,0,0,0,9,6,6,1
1/29/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,18-24,unknown,ipad,0.04,0,,3.08,5,13,12,1.08
1/29/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,male,ipad,0.03,0,,15,4,2,2,1
1/29/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,18-24,female,iphone,10.41,4,2.6,15.56,3,669,668,1
1/29/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,35-44,female,iphone,0.14,0,,11.67,14,12,12,1
1/29/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,25-34,female,android_smartphone,4.69,17,0.67,17.57,3,267,252,1.06
1/29/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,45-54,female,android_smartphone,4.89,6,1.22,36.22,16,135,129,1.05
1/29/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,65+,female,android_tablet,0.06,0,,6.67,9,9,9,1
1/29/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,55-64,female,android_tablet,0.21,0,,26.25,6,8,8,1
1/29/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,55-64,male,desktop,0.64,2,0.64,17.3,9,37,37,1
1/29/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,65+,male,ipad,1.84,1,1.84,18.04,14,102,95,1.07
1/29/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,65+,unknown,ipad,0.96,1,0.96,41.74,9,23,23,1
1/29/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,55-64,unknown,iphone,19.69,68,0.73,17.88,15,1101,1024,1.08
1/29/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,18-24,female,iphone,21.09,21,1.05,35.51,15,594,573,1.04
1/29/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,female,android_smartphone,213.66,692,1.46,29.54,3,7234,6640,1.09
1/29/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_25-54_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,25-34,male,android_smartphone,17.59,4,5.86,32.51,4,541,500,1.08
1/29/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Video_WOMENS BRAINSV1_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,male,android_tablet,6.46,24,0.92,36.7,7,176,148,1.19
1/29/2023,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Video_WOMENS BRAINSV1_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,unknown,android_tablet,1.18,0,,107.27,4,11,4,2.75
1/29/2023,Presents_Evergreen_Registrations_Interests_All_National_Dual_Video_WOMENS BRAINSV1_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,male,desktop,54.25,57,2.58,27.22,7,1993,1993,1
1/29/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Video_WOMENS BRAINSV2_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,female,desktop,0.19,0,,6.13,7,31,31,1
1/29/2023,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Video_WOMENS BRAINSV2_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,ipad,17.92,47,1.49,30.74,4,583,496,1.18
1/29/2023,Presents_Evergreen_Registrations_Interests_All_National_Dual_Video_WOMENS BRAINSV2_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,female,ipad,9.30,6,1.86,40.26,4,231,196,1.18
1/29/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Static_WOMENS BRAINSV3_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,female,iphone,214.15,555,1.66,32.15,2,6661,6004,1.11
1/29/2023,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Static_WOMENS BRAINSV3_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,unknown,iphone,80.88,32,3.52,28.73,9,2815,2640,1.07
1/29/2023,Presents_Evergreen_Registrations_Interests_All_National_Dual_Static_WOMENS BRAINSV3_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,unknown,ipod,0.10,0,,16.67,4,6,6,1
1/29/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,25-34,female,other,0.30,0,,27.27,2,11,11,1
1/29/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_25-54_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,male,other,0.01,0,,5,5,2,2,1
1/30/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,female,android_smartphone,20.10,11,1.83,11.49,6,1749,1741,1
1/30/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,65+,unknown,android_smartphone,0.25,0,,13.16,16,19,18,1.06
1/30/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,female,android_tablet,0.00,0,,0,7,1,1,1
1/30/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,male,android_tablet,0.04,0,,20,5,2,2,1
1/30/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,female,desktop,0.01,0,,5,6,2,2,1
1/30/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,ipad,0.02,0,,10,3,2,2,1
1/30/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,65+,male,ipad,0.12,0,0,20,2,6,6,1
1/30/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,male,iphone,9.33,8,1.17,13.74,16,679,678,1
1/30/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,35-44,male,iphone,0.37,0,0,16.82,10,22,22,1
1/30/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,55-64,male,other,0.02,0,0,20,14,1,1,1
1/30/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,25-34,unknown,android_smartphone,4.87,13,1.22,18.95,9,257,236,1.09
1/30/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,25-34,female,android_smartphone,5.35,4,1.34,40.84,5,131,130,1.01
1/30/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,55-64,unknown,android_tablet,0.34,0,0,30.91,13,11,11,1
1/30/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,45-54,unknown,android_tablet,0.06,0,0,30,14,2,2,1
1/30/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,18-24,unknown,desktop,0.45,3,0.45,13.64,13,33,29,1.14
1/30/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,18-24,male,ipad,2.17,9,0.54,22.6,10,96,92,1.04
1/30/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,35-44,male,ipad,1.42,1,1.42,35.5,0,40,36,1.11
1/30/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,25-34,male,iphone,17.59,67,0.7,17.49,4,1006,926,1.09
1/30/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,45-54,male,iphone,18.40,25,0.92,33.95,4,542,529,1.02
1/30/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,unknown,android_smartphone,230.28,640,1.8,24.13,7,9542,8857,1.08
1/30/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_25-54_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,male,android_smartphone,5.28,7,1.06,29.66,4,178,178,1
1/30/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Video_WOMENS BRAINSV1_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,female,android_tablet,7.27,18,1.45,38.26,4,190,184,1.03
1/30/2023,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Video_WOMENS BRAINSV1_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,female,android_tablet,0.24,0,0,30,0,8,8,1
1/30/2023,Presents_Evergreen_Registrations_Interests_All_National_Dual_Video_WOMENS BRAINSV1_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,desktop,117.44,89,3.67,25.74,2,4562,4308,1.06
1/30/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Video_WOMENS BRAINSV2_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,female,desktop,1.67,0,0,4.29,3,389,389,1
1/30/2023,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Video_WOMENS BRAINSV2_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,unknown,ipad,11.95,47,1.49,16.85,5,709,636,1.11
1/30/2023,Presents_Evergreen_Registrations_Interests_All_National_Dual_Video_WOMENS BRAINSV2_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,male,ipad,0.93,1,0.93,40.43,5,23,20,1.15
1/30/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Static_WOMENS BRAINSV3_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,male,iphone,126.72,392,2.04,18.13,6,6989,6697,1.04
1/30/2023,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Static_WOMENS BRAINSV3_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,25-34,male,iphone,11.12,4,11.12,25.22,5,441,408,1.08
1/30/2023,Presents_Evergreen_Registrations_Interests_All_National_Dual_Static_WOMENS BRAINSV3_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,female,ipod,0.01,0,0,3.33,6,3,3,1
1/30/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,male,other,0.03,0,0,4.29,5,7,7,1
1/31/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,male,android_smartphone,18.60,18,1.16,10.8,16,1723,1721,1
1/31/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,male,android_smartphone,0.06,0,,7.5,4,8,8,1
1/31/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,35-44,male,android_tablet,0.01,0,,10,5,1,1,1
1/31/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,25-34,female,desktop,0.05,0,,10,4,5,5,1
1/31/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,female,ipad,0.02,1,,2.86,1,7,7,1
1/31/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,35-44,male,ipad,0.05,0,,25,4,2,2,1
1/31/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,18-24,male,iphone,10.62,3,3.54,13.63,5,779,779,1
1/31/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,18-24,female,iphone,0.21,0,,19.09,4,11,11,1
1/31/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,male,other,0.01,0,,10,0,1,1,1
1/31/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,55-64,male,other,0.02,0,,20,2,1,1,1
1/31/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,45-54,female,android_smartphone,9.91,32,0.9,25.35,2,391,372,1.05
1/31/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,55-64,female,android_smartphone,2.72,1,2.72,44.59,4,61,61,1
1/31/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,25-34,female,android_tablet,0.58,7,0.29,30.53,6,19,19,1
1/31/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,25-34,female,android_tablet,0.03,0,,15,5,2,2,1
1/31/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,35-44,female,desktop,0.49,0,,16.9,7,29,28,1.04
1/31/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,55-64,unknown,ipad,2.85,11,0.71,25.22,8,113,105,1.08
1/31/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,45-54,male,ipad,0.74,1,0.74,35.24,5,21,21,1
1/31/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,35-44,male,iphone,19.81,61,0.86,18.76,4,1056,961,1.1
1/31/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,65+,unknown,iphone,12.77,15,0.91,40.41,4,316,305,1.04
1/31/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,unknown,android_smartphone,147.82,270,2.35,29.93,5,4939,4484,1.1
1/31/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,unknown,android_smartphone,4.29,2,2.15,40.47,14,106,100,1.06
1/31/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,25-34,male,android_tablet,4.37,9,1.46,39.37,7,111,88,1.26
1/31/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,male,android_tablet,0.08,0,,16,12,5,4,1.25
1/31/2023,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,unknown,desktop,11.45,14,1.64,22.02,9,520,508,1.02
